Sexo,Altura_cm,Peso_kg
Mujer,150.0852844,58.63706842
Mujer,162.4622994,63.84865462
Mujer,158.5139429,54.56868156
Mujer,166.2703938,64.35801223
Mujer,165.0542249,71.59009902
Mujer,157.0168444,55.16363615
Mujer,162.118085,69.78342051
Mujer,163.2477611,60.84434352
Mujer,147.2233179,50.90530349
Mujer,148.8369527,47.53532977
Mujer,158.5744017,57.95334231
Mujer,155.4948754,54.1024235
Mujer,156.7342402,50.31398262
Mujer,171.2160057,72.45149896
Mujer,160.1266726,55.37784304
Mujer,162.3510074,61.55125276
Mujer,168.2992774,62.97673741
Mujer,154.8569863,51.61665712
Mujer,158.4524329,56.85648908
Mujer,167.0121362,72.70634297
Mujer,168.2816143,68.08260667
Mujer,167.5225408,74.20640624
Mujer,157.5520676,46.84476532
Mujer,156.2623457,57.7834318
Mujer,165.4647844,64.21747601
Mujer,165.796801,61.91921684
Mujer,145.9041201,47.39434096
Mujer,163.9979133,58.86515713
Mujer,145.577313,43.15434572
Mujer,157.0716438,50.08302101
Mujer,161.5892506,55.60605009
Mujer,163.7923184,68.22160727
Mujer,167.9299553,72.10029142
Mujer,156.6380481,51.22672218
Mujer,160.8063711,65.3252479
Mujer,154.5476005,61.66880832
Mujer,153.5363875,53.36685919
Mujer,149.5085278,41.15378296
Mujer,169.071981,71.13788522
Mujer,168.5180136,71.79692803
Mujer,159.2489285,60.96099051
Mujer,160.3092279,56.6167329
Mujer,156.8273596,50.78605809
Mujer,156.5401659,50.42698229
Mujer,156.2760967,56.64571925
Mujer,163.1555534,59.06663428
Mujer,156.8692481,59.43068401
Mujer,164.6686909,67.57814754
Mujer,169.5680392,68.43861991
Mujer,170.6645388,80.02861796
Mujer,159.9063953,68.30308253
Mujer,163.2616566,55.92739558
Mujer,154.3790613,50.29434256
Mujer,153.9963865,59.42052074
Mujer,149.9313416,50.72684454
Mujer,160.7972861,60.92823684
Mujer,156.5146625,51.33311933
Mujer,155.4409469,52.57425681
Mujer,160.5756477,63.68793306
Mujer,157.4290341,54.39064463
Mujer,144.2350033,38.09861907
Mujer,159.5277464,52.94934105
Mujer,149.2281842,44.32617611
Mujer,155.5400686,50.5767773
Mujer,160.8323369,54.12082189
Mujer,169.9500088,68.77045041
Mujer,173.4228826,80.32451458
Mujer,148.9675956,45.46549132
Mujer,162.7196961,64.80450126
Mujer,163.8128201,64.2902211
Mujer,163.3697261,61.73986925
Mujer,169.0053216,73.4930805
Mujer,159.1921998,66.9129933
Mujer,163.363474,61.3049233
Mujer,147.4763446,51.2834801
Mujer,149.6733169,47.77683967
Mujer,168.288458,67.50926736
Mujer,166.7907499,59.57471121
Mujer,155.8279369,54.65789737
Mujer,164.0506136,66.75944582
Mujer,166.2824894,68.25166322
Mujer,160.0557432,58.59914921
Mujer,164.7254769,63.60662425
Mujer,160.4820273,65.628009
Mujer,157.549488,59.58328686
Mujer,164.5180151,63.06502247
Mujer,156.099521,54.22628631
Mujer,165.7893131,65.88206138
Mujer,163.5574865,60.47218949
Mujer,159.0012399,54.04379527
Mujer,162.1790208,67.93084863
Mujer,165.854046,68.15390936
Mujer,165.4278273,67.02846962
Mujer,163.8056737,71.26705898
Mujer,158.6410074,56.44345892
Mujer,171.2040302,69.97073646
Mujer,178.7975541,83.75973677
Mujer,156.9513897,53.59937481
Mujer,165.947439,67.91429635
Mujer,173.164226,65.68829795
Mujer,163.7463457,65.16461405
Mujer,161.5452194,59.43914006
Mujer,165.2524298,65.66156176
Mujer,155.2568056,53.24673158
Mujer,164.2792725,59.50322148
Mujer,166.8033679,71.68770361
Mujer,166.6999929,59.02795113
Mujer,159.542246,58.88644255
Mujer,156.8518477,51.21509083
Mujer,161.2287154,57.67912548
Mujer,154.6720795,58.10673344
Mujer,159.8547126,60.15384404
Mujer,164.9984384,70.18844387
Mujer,174.0025224,70.63369988
Mujer,173.9426764,82.06504473
Mujer,167.9195907,79.99227763
Mujer,155.204681,60.41129149
Mujer,158.753465,58.32340226
Mujer,162.5262396,66.34505757
Mujer,166.3769197,68.1753642
Mujer,156.1305066,58.39683018
Mujer,160.7974591,58.39080439
Mujer,160.0514005,58.12732376
Mujer,169.3374458,65.92787909
Mujer,151.2031222,52.05067778
Mujer,149.8273329,45.69625978
Mujer,162.4734932,59.24454743
Mujer,156.6162013,47.32894817
Mujer,167.3225525,66.66116695
Mujer,178.9060762,74.03446737
Mujer,159.118406,53.27924844
Mujer,159.9334415,58.97813571
Mujer,162.3613116,61.5370581
Mujer,171.2176608,71.60106356
Mujer,162.7440819,69.61057096
Mujer,154.5834349,50.84351046
Mujer,158.7942191,58.35966962
Mujer,161.5424065,58.98904134
Mujer,154.8635783,52.26661687
Mujer,160.4946368,60.31738316
Mujer,170.5640263,75.53225534
Mujer,154.4515887,53.1535558
Mujer,166.5343907,70.42295709
Mujer,174.2038547,75.20918604
Mujer,170.1469295,70.45660915
Mujer,150.632177,56.54842634
Mujer,145.7902605,48.34730518
Mujer,160.7820143,55.31478075
Mujer,162.3833049,60.9669692
Mujer,168.6429841,73.6195833
Mujer,166.0651345,64.80707403
Mujer,156.1049583,49.53606585
Mujer,157.6588069,54.11311016
Mujer,154.7158981,59.74301975
Mujer,170.2866082,63.49992628
Mujer,148.450485,41.00777787
Mujer,158.0502351,60.72478643
Mujer,154.2231684,54.68943974
Mujer,161.4646509,69.91918271
Mujer,157.9669115,51.22666337
Mujer,151.8321962,54.76839283
Mujer,156.533462,56.08090206
Mujer,158.5644815,57.88587339
Mujer,153.0181313,59.720475
Mujer,155.1931987,53.15956693
Mujer,162.0610383,66.25614182
Mujer,152.708595,50.02098681
Mujer,157.8649091,53.35273343
Mujer,154.547591,48.73671047
Mujer,154.4699137,49.95921456
Mujer,169.2673576,60.33093472
Mujer,162.4925577,67.77077908
Mujer,157.7602924,62.08357566
Mujer,164.1431618,61.05852947
Mujer,165.6992186,58.26231378
Mujer,159.9559542,62.35741595
Mujer,164.3908161,65.24510743
Mujer,157.4574024,56.36477267
Mujer,160.1075963,56.91088121
Mujer,156.7740799,48.63630901
Mujer,168.2380996,67.77280887
Mujer,164.9692813,70.36722969
Mujer,172.7319563,64.54132031
Mujer,161.4550859,60.83189609
Mujer,167.3980509,57.2783018
Mujer,156.4199823,57.91762907
Mujer,154.5612398,49.41700047
Mujer,156.1361819,52.01537816
Mujer,160.6207546,59.95379598
Mujer,172.5812941,73.5563416
Mujer,163.4833418,70.56695229
Mujer,140.5546907,40.08240762
Mujer,156.4314789,53.28719223
Mujer,170.4304015,72.88926833
Mujer,168.8359488,73.1984383
Mujer,165.2262897,58.07755251
Mujer,155.3920774,55.0330298
Mujer,167.4943515,71.22442876
Mujer,157.9778918,56.316799
Mujer,170.015228,70.28291536
Mujer,156.0382959,57.98929883
Mujer,160.0100177,63.98921833
Mujer,159.3395136,57.32218459
Mujer,157.8988571,54.11548074
Mujer,159.8307078,54.5183699
Mujer,158.637527,62.75938739
Mujer,141.3972334,31.28994931
Mujer,154.8387729,56.64316172
Mujer,166.2965713,65.48926805
Mujer,154.6680309,61.10504076
Mujer,151.9049357,46.33320407
Mujer,163.6864787,68.73010636
Mujer,175.2798913,72.16059075
Mujer,169.3027764,71.10708671
Mujer,163.3939257,61.11917009
Mujer,162.0139971,69.19968747
Mujer,169.0524872,70.03167613
Mujer,166.5413109,75.73170305
Mujer,172.2216252,73.71306515
Mujer,173.5254844,68.28071123
Mujer,171.3499365,75.23597625
Mujer,156.0964093,46.17620428
Mujer,152.3332539,50.45048934
Mujer,159.478301,48.85001742
Mujer,157.6608534,55.6257532
Mujer,147.0227638,50.22445612
Mujer,150.4675649,50.43096038
Mujer,154.5547918,52.14044171
Mujer,151.7990371,51.13862159
Mujer,161.7591317,60.90107208
Mujer,159.0952541,54.33544903
Mujer,165.4180602,64.22741779
Mujer,146.9890492,42.42619664
Mujer,177.5700334,73.69308052
Mujer,159.6685349,61.47108094
Mujer,151.4650512,49.56931751
Mujer,163.3865307,71.12351204
Mujer,159.4473121,65.72835005
Mujer,161.6507952,53.60859346
Mujer,177.3575983,77.78490679
Mujer,152.8127763,42.74306616
Mujer,158.2041896,59.91569615
Mujer,163.3943676,61.60650464
Mujer,158.7963136,58.64022557
Mujer,159.7477903,59.47977004
Mujer,158.4862302,57.62108529
Mujer,152.7077654,51.44053482
Mujer,157.7113719,56.10842512
Mujer,163.2093618,64.63848
Mujer,168.5324694,59.54669473
Mujer,164.4514247,57.05094879
Mujer,163.5874092,64.48332464
Mujer,176.0772333,71.28743372
Mujer,157.1333949,57.6148339
Mujer,163.9836405,60.87125842
Mujer,169.7339955,75.28101624
Mujer,164.5559472,66.7646851
Mujer,161.8770266,61.5064868
Mujer,168.462763,69.49944237
Mujer,168.2934062,64.73456831
Mujer,156.7321625,57.50975161
Mujer,164.3064816,56.57589012
Mujer,177.2792671,82.75845778
Mujer,155.3512801,53.99570913
Mujer,160.962373,63.18538747
Mujer,168.7039182,60.89247822
Mujer,164.1922364,58.3348156
Mujer,160.7599066,57.33860752
Mujer,157.0342481,60.64198139
Mujer,170.2624649,81.52294332
Mujer,150.711174,54.80297121
Mujer,155.541949,51.78244352
Mujer,147.1248248,45.60419631
Mujer,161.0514557,58.68224845
Mujer,163.6481816,64.50349337
Mujer,165.7002575,65.28978979
Mujer,168.9989219,66.90574266
Mujer,166.9992379,66.03227551
Mujer,161.878601,51.83188652
Mujer,156.4126325,53.48018918
Mujer,150.5019227,63.11321081
Mujer,156.0989058,53.08333303
Mujer,159.0341481,61.1287835
Mujer,174.6494755,69.71249274
Mujer,164.0774837,65.46713198
Mujer,153.9316457,45.35995851
Mujer,164.2311676,60.98312858
Mujer,158.6326916,60.19049062
Mujer,158.5095538,52.88991654
Mujer,164.5553001,67.32724929
Mujer,165.3228704,67.25155736
Mujer,157.6769083,58.28345538
Mujer,168.8215675,72.61281937
Mujer,158.87161,56.97030642
Mujer,167.5855863,64.00820219
Mujer,154.659791,52.87412297
Mujer,159.3875317,54.67836161
Mujer,161.8883235,64.63292278
Mujer,160.5259758,56.91098906
Mujer,157.8576201,59.47236737
Mujer,162.4875406,68.21004341
Mujer,156.1391608,53.94034931
Mujer,164.9693093,64.2693874
Mujer,157.7649209,53.96811454
Mujer,162.3327101,63.83448588
Mujer,165.7123236,68.14313706
Mujer,163.3673744,51.73901745
Mujer,165.1955222,63.58919997
Mujer,145.5750797,42.58163573
Mujer,160.5679666,57.60857101
Mujer,169.9075509,73.07326909
Mujer,162.4937687,60.53621209
Mujer,153.7761202,53.69462099
Mujer,165.7683102,62.62972175
Mujer,161.1834565,60.58871766
Mujer,165.2355917,68.08716018
Mujer,160.5836443,63.62668738
Mujer,166.7584953,68.57504614
Mujer,153.8023988,51.36132374
Mujer,153.8879838,51.07427134
Mujer,169.3528745,59.87613425
Mujer,160.5446662,58.94620646
Mujer,173.4991784,75.6506775
Mujer,161.4939022,61.58886891
Mujer,154.7317841,54.32795294
Mujer,155.682602,53.67383324
Mujer,164.6659123,70.24175818
Mujer,160.6905019,63.08160993
Mujer,163.3428572,63.90184951
Mujer,158.9712739,69.66015268
Mujer,170.9697351,72.75430649
Mujer,162.7189501,62.25760226
Mujer,163.1724169,64.67275306
Mujer,153.6993342,56.10652682
Mujer,163.9591355,60.46887834
Mujer,167.7339563,68.48998146
Mujer,156.7153104,53.07198893
Mujer,161.7268088,67.65599953
Mujer,159.9375,56.613179
Mujer,173.4039565,70.57314285
Mujer,161.0151397,65.33970304
Mujer,158.7196111,62.77439038
Mujer,165.8967594,62.08815634
Mujer,166.1440746,66.66768106
Mujer,167.1828596,70.73408903
Mujer,168.4841313,67.00724855
Mujer,166.5781861,65.10921225
Mujer,163.4259359,62.52365983
Mujer,164.1443471,67.55030686
Mujer,165.5476837,63.50127498
Mujer,157.0604356,63.97458939
Mujer,163.5764782,63.5181281
Mujer,164.5976198,67.87191017
Mujer,169.4196553,78.71302612
Mujer,162.3604354,64.7925418
Mujer,164.2210099,61.26848414
Mujer,168.2223205,76.7032349
Mujer,154.7785545,53.80446511
Mujer,158.5397555,59.32793127
Mujer,159.9825438,55.48432609
Mujer,153.818221,55.09569031
Mujer,159.4941083,65.71437499
Mujer,170.9506498,74.85119137
Mujer,150.8513107,56.16853056
Mujer,161.7331854,61.08085385
Mujer,167.180277,77.39515941
Mujer,159.0607363,48.3502186
Mujer,162.9450035,59.16412039
Mujer,178.1939997,74.39067739
Mujer,173.3786503,77.95258644
Mujer,152.3197832,52.37940122
Mujer,148.3795952,43.73636107
Mujer,155.7209121,62.17167673
Mujer,161.4197171,60.49956022
Mujer,166.1884166,58.07782901
Mujer,156.1959228,58.70434373
Mujer,157.8146448,60.24085541
Mujer,161.1264084,54.51485506
Mujer,170.106376,75.47703878
Mujer,163.7865529,65.01787113
Mujer,163.0074549,58.78657031
Mujer,170.2140679,75.49438799
Mujer,159.2106354,65.40778194
Mujer,165.8164183,72.79510384
Mujer,167.9932133,68.71958638
Mujer,163.3169408,55.03864289
Mujer,159.0884794,62.58526719
Mujer,160.2337945,67.56493756
Mujer,160.6103452,59.83158733
Mujer,164.6379176,68.71633516
Mujer,154.9617022,53.54116033
Mujer,164.4478957,64.1538357
Mujer,160.3861896,54.68283596
Mujer,160.3786705,62.89125239
Mujer,163.4901328,67.88471865
Mujer,160.5724193,61.50758157
Mujer,154.4517419,51.00026667
Mujer,153.507349,53.56874478
Mujer,168.5976879,68.63268959
Mujer,171.7779982,73.98648225
Mujer,160.252926,54.88870145
Mujer,171.5399535,79.38753878
Mujer,166.118638,71.76957402
Mujer,149.8522377,51.58905468
Mujer,169.0851082,67.62267557
Mujer,170.5098958,66.49858459
Mujer,157.4585651,58.65925948
Mujer,165.3821017,58.54533005
Mujer,165.6608268,68.75089741
Mujer,156.4655166,61.96495684
Mujer,168.3903273,70.16925714
Mujer,159.0458101,52.15785721
Mujer,176.0980011,76.0143032
Mujer,160.6246879,52.61007476
Mujer,165.1341249,63.77546422
Mujer,154.1141346,58.33914939
Mujer,166.0821947,69.96179836
Mujer,160.2812383,69.63566275
Mujer,160.0815276,59.71056107
Mujer,163.8185438,64.63502942
Mujer,161.7195469,64.37152978
Mujer,157.7587829,56.46496863
Mujer,170.3547867,69.15327343
Mujer,163.973252,66.41115819
Mujer,167.6526964,66.52785223
Mujer,162.1181787,56.95124959
Mujer,171.7463492,77.6151896
Mujer,169.0077744,74.46256579
Mujer,158.8456534,56.66288742
Mujer,175.4081562,79.25513093
Mujer,163.0633145,59.1013518
Mujer,165.2674224,70.0769065
Mujer,160.4689227,60.46656767
Mujer,159.7469011,64.81636562
Mujer,156.2112358,57.19270816
Mujer,158.7734022,59.92956105
Mujer,167.1766951,62.91803064
Mujer,159.2561653,57.44287933
Mujer,157.4914472,62.13099544
Mujer,162.9590352,59.25014033
Mujer,155.0040715,54.90975104
Mujer,159.3673588,61.3950493
Mujer,159.4198588,61.06218666
Mujer,166.4939833,68.07046723
Mujer,160.3127795,57.83671759
Mujer,161.896513,61.78110608
Mujer,171.4035106,77.39060659
Mujer,151.7958775,43.31822141
Mujer,162.6284778,62.99327831
Mujer,162.3882654,59.39195953
Mujer,173.385113,78.65096306
Mujer,153.1017059,41.74770871
Mujer,160.6258528,49.53131147
Mujer,165.9629014,73.22416812
Mujer,157.6561075,60.17116028
Mujer,167.6085301,75.67921723
Mujer,161.5443853,64.71984079
Mujer,148.8978589,47.93680103
Mujer,158.3731099,67.03035322
Mujer,157.6437406,61.48620876
Mujer,165.4378161,74.11280666
Mujer,162.0023444,57.13674795
Mujer,156.4530792,57.01222709
Mujer,160.3774286,61.121418
Mujer,155.9247327,63.19689444
Mujer,158.5063155,60.2641326
Mujer,160.273102,58.01313852
Mujer,165.8292326,65.9837358
Mujer,172.2969623,81.7780919
Mujer,154.6888015,53.10170169
Mujer,157.5101253,55.66004047
Mujer,172.735466,72.80106343
Mujer,163.623407,72.55260289
Mujer,164.4446911,66.24580324
Mujer,155.3906398,53.98937606
Mujer,175.5871893,78.80869581
Mujer,151.7947082,48.1631391
Mujer,162.2625961,60.45219171
Mujer,161.5411872,56.62173149
Mujer,168.9107218,74.48548175
Mujer,163.568991,67.29907106
Mujer,171.5919822,70.0514345
Mujer,161.2585982,69.37209194
Mujer,157.9852758,60.97042086
Mujer,165.9330413,63.0699487
Mujer,169.5860378,69.37441516
Mujer,162.8727965,65.52493729
Mujer,169.0332905,70.7333328
Mujer,162.0306184,62.32956906
Mujer,168.1067456,66.25966648
Mujer,165.1877236,66.09115806
Mujer,148.3341541,52.12435119
Mujer,159.3983682,65.17173112
Mujer,154.9829607,55.58825811
Mujer,153.4429518,48.37213088
Mujer,165.7048716,61.52899412
Mujer,168.1827488,64.82584926
Mujer,160.971535,59.14995888
Mujer,167.3569566,62.05259748
Mujer,157.7051242,51.14168232
Mujer,162.3711838,66.58965407
Mujer,149.3056644,41.17471547
Mujer,166.6320473,69.30603091
Mujer,168.3779216,63.47544125
Mujer,166.1674193,64.7397811
Mujer,173.0426215,70.50231862
Mujer,171.1935844,73.20407325
Mujer,173.4861201,76.56046753
Mujer,174.8064367,85.58918894
Mujer,162.977415,63.34177054
Mujer,169.1303092,65.31658253
Mujer,173.2224007,78.19083103
Mujer,172.4928899,74.56843638
Mujer,176.2245266,80.60338399
Mujer,163.9727783,66.37684626
Mujer,165.0939289,56.18577435
Mujer,154.2607004,58.93600482
Mujer,169.3344302,73.04403386
Mujer,166.181866,64.61474206
Mujer,165.2430658,67.49714812
Mujer,168.2627213,75.12240617
Mujer,165.934841,60.64243083
Mujer,161.9540066,53.32068451
Mujer,169.2039074,67.45279249
Mujer,164.3518097,66.60945538
Mujer,154.1293479,51.54717152
Mujer,162.0136701,63.68924085
Mujer,154.580217,53.38623069
Mujer,164.744332,63.85892834
Mujer,167.1320712,68.74507452
Mujer,159.0878335,57.84965801
Mujer,161.0021172,51.93839509
Mujer,158.9366692,54.69573052
Mujer,179.4873229,73.60967522
Mujer,159.3122279,54.19817253
Mujer,171.1754919,75.9713816
Mujer,151.2815052,50.31166084
Mujer,161.7676213,59.11966421
Mujer,161.9032354,63.70888472
Mujer,168.1919798,64.88301689
Mujer,156.2389134,61.25836645
Mujer,159.4638621,61.52018457
Mujer,157.3416292,50.19323533
Mujer,168.1602679,62.21694273
Mujer,162.0135713,60.88496505
Mujer,160.3452292,61.9574521
Mujer,162.2791868,65.48783743
Mujer,169.7665651,69.36326393
Mujer,167.7809005,68.49048496
Mujer,163.2322313,73.84670767
Mujer,156.1836695,54.12733229
Mujer,169.7488175,75.00273805
Mujer,152.6739682,55.50328124
Mujer,165.5498346,61.08585106
Mujer,158.6453307,61.73342954
Mujer,155.8646931,52.24284272
Mujer,161.6038785,62.55248946
Mujer,154.3610181,46.84454498
Mujer,163.9373147,73.66950773
Mujer,166.6193785,65.80736444
Mujer,171.4932767,76.79722222
Mujer,157.0518573,65.73132193
Mujer,146.443408,44.84972692
Mujer,168.0538444,71.74577347
Mujer,166.8585014,79.28543745
Mujer,148.9529376,41.33873197
Mujer,168.1862861,79.41540287
Mujer,149.8644246,46.48354038
Mujer,172.6317757,66.81599055
Mujer,173.3759216,75.22638015
Mujer,162.8967926,68.27395033
Mujer,165.2429214,64.02914454
Mujer,152.9420242,49.74221533
Mujer,155.2450957,56.05547339
Mujer,175.5630012,76.59560467
Mujer,169.5193018,69.37088545
Mujer,156.7491576,58.86591619
Mujer,168.0680365,78.02106186
Mujer,142.4398973,42.85920552
Mujer,172.6179264,79.53898713
Mujer,160.9089694,63.15055904
Mujer,156.0837167,45.73027382
Mujer,174.0038235,80.24272249
Mujer,156.1289731,55.73221348
Mujer,173.9130771,78.27977286
Mujer,166.1236854,66.65557509
Mujer,142.5166113,36.5283648
Mujer,171.3594982,79.75843926
Mujer,162.3481569,66.0540671
Mujer,164.608982,62.81583811
Mujer,155.5101233,59.21151745
Mujer,161.4730676,63.13541068
Mujer,148.599705,46.32287618
Mujer,173.1268041,71.71122252
Mujer,161.9403003,67.53007131
Mujer,168.6552049,67.41886441
Mujer,151.3017544,59.021097
Mujer,162.7142309,62.50443502
Mujer,157.030309,68.77446803
Mujer,172.119301,69.87216641
Mujer,151.2589465,60.32251843
Mujer,159.1756535,56.26086596
Mujer,167.492142,64.79097351
Mujer,154.3986841,60.43462365
Mujer,171.1514862,72.03840731
Mujer,159.5476958,51.86099172
Mujer,160.9510504,58.07671302
Mujer,171.0872021,74.23818553
Mujer,158.9169552,58.45499133
Mujer,160.2007742,64.05403645
Mujer,158.0759678,53.9106803
Mujer,154.1258205,54.86305994
Mujer,157.8373506,53.2005945
Mujer,153.6784494,53.37565616
Mujer,157.9473152,59.71957191
Mujer,163.8030141,64.37660607
Mujer,165.7817664,67.22287932
Mujer,169.6436079,69.13233015
Mujer,152.1241474,49.27173384
Mujer,168.1647582,76.69782479
Mujer,172.4717207,68.36745994
Mujer,150.080138,45.82968196
Mujer,175.5880553,74.76067842
Mujer,169.7022016,63.40607875
Mujer,162.942023,65.76415597
Mujer,160.6887175,62.30767169
Mujer,159.0489326,62.63316039
Mujer,164.4030287,71.65483953
Mujer,161.1389101,63.5679893
Mujer,161.0434079,53.64713512
Mujer,163.3114895,54.48361981
Mujer,153.0760331,48.14350756
Mujer,164.9060064,55.55862218
Mujer,168.9540557,64.89736457
Mujer,163.3954638,63.58515346
Mujer,165.9662437,67.45889216
Mujer,158.0952094,60.47501273
Mujer,153.9910416,58.33986254
Mujer,163.7523341,61.32295411
Mujer,168.6930434,68.47326073
Mujer,175.1964769,75.8496891
Mujer,157.4399439,53.3608124
Mujer,157.8885572,53.75627995
Mujer,155.9828979,63.45749015
Mujer,164.4577559,56.49342631
Mujer,162.163912,63.50666852
Mujer,168.2959754,72.81520697
Mujer,164.0956362,68.50649669
Mujer,163.6008781,61.79971899
Mujer,172.2747761,69.52190823
Mujer,161.8814316,65.67004079
Mujer,175.9508247,76.28595471
Mujer,171.8145882,66.18274099
Mujer,153.8439486,50.11774683
Mujer,152.4947107,53.34512702
Mujer,151.4515756,48.74835782
Mujer,173.5669567,79.43968886
Mujer,166.8472871,72.04893875
Mujer,173.1466837,74.8252106
Mujer,171.4967335,68.83913468
Mujer,161.1950544,57.46554725
Mujer,161.9073212,57.28597768
Mujer,170.3670983,72.78332236
Mujer,159.2444924,57.46684853
Mujer,170.776021,69.5930925
Mujer,159.5202129,57.15743113
Mujer,157.778481,62.27014852
Mujer,146.8306,48.85417797
Mujer,161.0711893,54.97578045
Mujer,158.4592567,62.38422356
Mujer,157.6073663,57.62937847
Mujer,161.9963216,67.99120628
Mujer,174.5422459,75.65919633
Mujer,165.2980394,67.46422367
Mujer,156.3639472,52.90102584
Mujer,156.7660667,55.15978444
Mujer,163.884889,66.68942299
Mujer,154.3584886,49.82140008
Mujer,165.7470138,63.73217131
Mujer,160.6668524,61.62762837
Mujer,165.2072419,64.82027928
Mujer,162.0110308,63.20380456
Mujer,159.8169257,59.68081513
Mujer,160.7101651,67.64093095
Mujer,163.6378193,62.13170022
Mujer,165.4939029,62.50782531
Mujer,163.1767513,62.78013072
Mujer,157.2098876,53.36337465
Mujer,159.4001353,55.57201417
Mujer,171.9865281,65.95616177
Mujer,168.3865562,76.26861318
Mujer,148.7870426,49.46498698
Mujer,156.5955006,58.52622579
Mujer,148.5162985,46.74085797
Mujer,164.9891157,65.66161846
Mujer,147.1856114,41.48963942
Mujer,173.0030034,70.20969544
Mujer,152.7654268,48.60970287
Mujer,166.7322593,70.72005058
Mujer,162.1097212,63.00203538
Mujer,171.5685248,68.44158631
Mujer,171.3237198,76.43805587
Mujer,165.0089324,57.07102444
Mujer,157.8592112,59.4727512
Mujer,164.0874507,76.61533181
Mujer,165.390107,64.8509695
Mujer,163.3486933,72.00557943
Mujer,159.1547337,56.36212294
Mujer,162.4665962,50.15869871
Mujer,164.9339931,58.61291326
Mujer,169.3934963,71.57407515
Mujer,172.7765972,73.77794577
Mujer,159.7729312,62.16111248
Mujer,161.7111264,55.40551544
Mujer,148.277103,43.80759368
Mujer,158.0993772,51.38776874
Mujer,170.8842139,70.59829725
Mujer,157.2861921,61.090785
Mujer,156.5824686,60.99718461
Mujer,160.356142,59.20048864
Mujer,166.8228973,66.45734976
Mujer,157.0412865,58.82426717
Mujer,156.6327451,54.70603362
Mujer,166.8732448,66.05447243
Mujer,150.5316057,53.31308444
Mujer,163.8823927,60.46124944
Mujer,162.3203433,76.69300301
Mujer,153.9605403,59.1348425
Mujer,167.4861412,71.28674177
Mujer,150.5703211,39.41296392
Mujer,169.678328,68.97677868
Mujer,162.0279427,55.39324352
Mujer,166.8323644,62.17264927
Mujer,171.2291815,66.26532773
Mujer,164.5042425,68.29317354
Mujer,168.4628725,67.55735086
Mujer,161.7860809,54.86906245
Mujer,156.8457886,64.08602458
Mujer,158.3553036,58.39202997
Mujer,168.6240856,56.37134933
Mujer,156.4525048,63.67384595
Mujer,172.5720118,64.84646239
Mujer,164.3772803,66.31043871
Mujer,163.8443609,64.88342106
Mujer,159.4837242,58.9996328
Mujer,175.8867798,76.30241013
Mujer,154.8118867,52.06850365
Mujer,167.0747062,76.06119527
Mujer,178.0131597,75.19260707
Mujer,163.5736915,64.28787909
Mujer,158.1586324,58.67292143
Mujer,165.9674884,74.40294539
Mujer,167.3352356,59.76598512
Mujer,154.1281848,54.06625912
Mujer,163.5431361,60.38004488
Mujer,172.8706438,68.48322987
Mujer,162.5338178,64.17776499
Mujer,162.8191131,64.29447319
Mujer,164.4624789,67.73562326
Mujer,160.4051386,54.06421639
Mujer,154.7842942,61.50783677
Mujer,156.7036163,55.6768734
Mujer,166.9991857,63.42961444
Mujer,174.4184274,76.44880164
Mujer,156.6812794,57.15596643
Mujer,163.5115282,61.51798808
Mujer,153.5272244,49.75378765
Mujer,166.64013,70.77995379
Mujer,159.4720619,49.45503557
Mujer,155.1953108,52.14308022
Mujer,165.1515976,71.09411438
Mujer,146.0027359,39.68777706
Mujer,151.1990803,55.8121225
Mujer,157.9785372,54.43480328
Mujer,152.3950875,51.6845773
Mujer,157.5181345,54.9932832
Mujer,158.9799582,54.22315505
Mujer,174.29821,73.1872906
Mujer,154.5699504,63.87102835
Mujer,157.8504862,58.49889934
Mujer,150.3215973,48.43118611
Mujer,155.8318292,55.32300285
Mujer,174.2537425,81.2755536
Mujer,164.6718814,58.21612767
Mujer,160.0536725,55.24191096
Mujer,151.9877885,58.03612234
Mujer,157.3855006,60.49777415
Mujer,155.564403,46.68283474
Mujer,156.817155,57.67907068
Mujer,159.0519124,53.84874806
Mujer,166.3212841,65.60897555
Mujer,158.0180798,52.09542947
Mujer,152.3962639,43.93336399
Mujer,166.4501467,71.93921812
Mujer,163.1865468,65.78360114
Mujer,162.7903452,63.74341158
Mujer,158.7614221,64.70025324
Mujer,159.1145334,64.81262504
Mujer,169.2773722,66.01591959
Mujer,173.0321681,74.09187862
Mujer,157.500516,62.1408939
Mujer,166.60765,68.46298899
Mujer,161.4879355,63.84808787
Mujer,166.5309319,64.08887529
Mujer,144.1643132,40.31749121
Mujer,147.4429054,41.878292
Mujer,174.2202936,77.64382908
Mujer,161.8008949,69.35652446
Mujer,160.4742708,63.07297266
Mujer,171.7856045,74.78268778
Mujer,169.0116394,72.57116632
Mujer,158.0675184,61.99756681
Mujer,153.8697219,44.44187093
Mujer,160.9098684,61.77107831
Mujer,170.3050806,72.90957409
Mujer,171.4974794,77.26079172
Mujer,166.7553367,72.34352162
Mujer,159.0645853,64.83959021
Mujer,161.291152,62.23228363
Mujer,167.3124366,70.95653329
Mujer,164.7119737,65.7286577
Mujer,153.054033,49.94103696
Mujer,180.1677733,79.81157358
Mujer,151.5474252,48.68055188
Mujer,157.9776068,62.27098715
Mujer,168.4251164,66.94411032
Mujer,166.8246879,67.26418904
